event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_outcome,department,resource_sensitivity,bytes_transferred,destination_ip,schema_version,extensions
ec207a25-c3d0-432e-b751-0ccb3feac383,iot-0011,iot_device,2026-01-10T03:37:46.563285Z,10.30.0.11,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/telemetry-ingest,certificate,30.355,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0011-fingerprint,success,manufacturing,medium,1442,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2305ec6b-5d32-46da-bead-225e19b33264""}"
9672c4d3-e0d1-4672-b567-d9c629348539,edge-0006,edge_device,2026-01-10T03:50:58.820439Z,10.40.0.6,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/telemetry-relay,certificate,22.121,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0006-fingerprint,success,manufacturing,medium,22780,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""dc82dd4a-6314-4244-931b-c169022c49b7""}"
9963c446-0bf2-4d7c-8c40-12754f4e6353,iot-0022,iot_device,2026-01-10T03:56:49.617827Z,10.30.0.22,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/device-shadow,certificate,5.076,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0022-fingerprint,success,manufacturing,medium,4922,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""c70750e3-3b96-467a-9b3c-9335abd3f9b4""}"
06667d66-e448-4a18-b499-79ccec4fa672,iot-0020,iot_device,2026-01-10T04:01:18.001469Z,10.30.0.20,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/firmware-status,certificate,40.934,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0020-fingerprint,success,manufacturing,medium,590,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""07c69fea-1d4e-44d4-8027-e1a648ab412f""}"
6ba96fa6-2d14-497d-b771-84ba18011957,iot-0011,iot_device,2026-01-10T04:07:09.114504Z,10.30.0.11,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/firmware-status,certificate,32.719,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0011-fingerprint,success,manufacturing,medium,1910,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2305ec6b-5d32-46da-bead-225e19b33264""}"
de08b986-eb1e-46b3-b489-2312d43db0da,iot-0008,iot_device,2026-01-10T04:08:22.868007Z,10.30.0.8,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,4.409,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0008-fingerprint,success,manufacturing,medium,4391,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""202a995c-5688-4e93-b20e-ec7bc5935e23""}"
25d2f9ff-0ba8-40d2-8a47-8191558f36c0,iot-0018,iot_device,2026-01-10T04:08:23.435238Z,10.30.0.18,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/device-shadow,certificate,60.322,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0018-fingerprint,success,manufacturing,medium,1759,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""66351f2e-d45f-4c74-99c9-6502b9f8d9e0""}"
3ede6979-68e3-4776-91fa-29414e86e15e,iot-0008,iot_device,2026-01-10T04:11:43.692654Z,10.30.0.8,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/firmware-status,certificate,24.934,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0008-fingerprint,success,manufacturing,medium,3307,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""202a995c-5688-4e93-b20e-ec7bc5935e23""}"
0056d522-650c-4f01-a549-d35c781f5d74,iot-0005,iot_device,2026-01-10T04:14:40.649191Z,10.30.0.5,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/telemetry-ingest,certificate,34.629,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0005-fingerprint,success,manufacturing,medium,4228,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""ad1b6951-7002-4d05-95e9-e365ea105bdf""}"
62402a6b-ae0f-4b2b-adca-18c8d7903478,svc-0009,service_account,2026-01-10T04:21:04.921315Z,10.20.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/secrets-broker,certificate,134.474,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0009-runtime,success,platform,high,1388,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""e3521ff0-6aba-4796-a0fe-2d67f7fa9e0b""}"
25396047-8ecb-4320-8efd-30e317444dc6,iot-0016,iot_device,2026-01-10T04:35:25.269028Z,10.30.0.16,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,29.013,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0016-fingerprint,success,manufacturing,medium,4723,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""1089f114-1923-4010-9de9-b35e3db12d90""}"
2e179226-8768-472c-8a57-c9eccc8fa1fb,edge-0002,edge_device,2026-01-10T04:45:02.647948Z,10.40.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/telemetry-relay,certificate,87.966,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0002-fingerprint,success,manufacturing,medium,9777,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""acb76327-8380-41c8-9eb2-fa86950b3c9f""}"
14ca0850-ec1c-4e57-bb4a-a27a7c8da3be,edge-0002,edge_device,2026-01-10T04:46:31.583495Z,10.40.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/configuration,certificate,83.394,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0002-fingerprint,success,manufacturing,medium,21140,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""acb76327-8380-41c8-9eb2-fa86950b3c9f""}"
7379be7a-5ee2-4cea-a883-c0ce31d0a93b,iot-0020,iot_device,2026-01-10T04:54:06.190991Z,10.30.0.20,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/firmware-status,certificate,39.993,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0020-fingerprint,success,manufacturing,medium,7307,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""07c69fea-1d4e-44d4-8027-e1a648ab412f""}"
ef5e8c2a-2387-4e37-9ef7-84229ffb4b13,iot-0022,iot_device,2026-01-10T05:02:23.028174Z,10.30.0.22,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/device-shadow,certificate,52.502,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0022-fingerprint,success,manufacturing,medium,4430,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""c70750e3-3b96-467a-9b3c-9335abd3f9b4""}"
5611672a-0dec-4ff6-85c0-f8a51d3d9e0e,svc-0004,service_account,2026-01-10T05:05:45.964714Z,10.20.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/secrets-broker,certificate,96.237,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0004-runtime,success,platform,high,64117,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""60cff742-7a54-4674-a002-d96f0bff30a7""}"
a3b642e1-4464-43e3-ac4f-36fd876775e6,svc-0002,service_account,2026-01-10T05:08:39.410549Z,10.20.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",platform/message-bus,certificate,194.376,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0002-runtime,success,platform,medium,13221,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""87e7cddc-1ada-4f60-a5b4-a9a0519ec3aa""}"
28bf354a-42ac-41d7-921c-a2e3f8c2482f,svc-0009,service_account,2026-01-10T05:09:48.013121Z,10.20.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/metrics,service_token,126.354,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0009-runtime,success,platform,medium,56108,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""e3521ff0-6aba-4796-a0fe-2d67f7fa9e0b""}"
17a7a9e2-a191-429d-833f-7dba04d9979d,iot-0012,iot_device,2026-01-10T05:18:27.478332Z,10.30.0.12,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,48.622,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0012-fingerprint,success,manufacturing,medium,3748,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""897ffbbf-84b0-4dd8-a72c-50ff67b941a1""}"
3e95914d-b356-4d82-89d1-e2ecbd72a15f,iot-0014,iot_device,2026-01-10T05:19:51.395787Z,10.30.0.14,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/firmware-status,certificate,53.803,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0014-fingerprint,success,manufacturing,medium,6524,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""730af16d-e737-4c59-a83a-afa91505a0df""}"
66c9e91c-df45-4ee1-a6c1-a09fb208c5d2,edge-0011,edge_device,2026-01-10T05:24:21.310095Z,10.40.0.11,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",edge/site-gateway,certificate,52.677,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0011-fingerprint,success,manufacturing,medium,22340,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""235a5272-b750-4948-8b10-73848c648881""}"
8db4ff96-8eeb-48b2-ba09-74ceb3c88293,iot-0001,iot_device,2026-01-10T05:24:50.266610Z,10.30.0.1,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/firmware-status,certificate,28.192,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0001-fingerprint,success,manufacturing,medium,3324,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""3bd19b2d-a7e4-4cb5-acb2-827c383acd3a""}"
bd6933f3-07d1-49fc-8228-f111a463b0f0,iot-0004,iot_device,2026-01-10T05:29:57.543216Z,10.30.0.4,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/firmware-status,certificate,8.269,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0004-fingerprint,success,manufacturing,medium,3289,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""33b4a263-2156-4353-bdda-605dcbe829e4""}"
60cb1fdb-c63d-47cd-9579-c5a2c7de407a,edge-0002,edge_device,2026-01-10T06:00:30.273960Z,10.40.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/site-gateway,certificate,104.092,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0002-fingerprint,success,manufacturing,medium,22942,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""acb76327-8380-41c8-9eb2-fa86950b3c9f""}"
0f693ef3-e70a-4686-9d0f-0d0635afa1d9,edge-0009,edge_device,2026-01-10T06:07:27.621818Z,10.40.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",edge/site-gateway,certificate,63.361,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0009-fingerprint,success,manufacturing,medium,39861,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""22a79fbd-d6c5-45fc-a018-e20998bb3d70""}"
6815e4a6-ff7d-4877-befa-7933264697d1,iot-0013,iot_device,2026-01-10T06:11:23.388285Z,10.30.0.13,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",shared/analytics,certificate,11.575,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0013-fingerprint,success,manufacturing,low,7263,,1.0,"{""behavior_phase"":""concept_drift"",""cold_start_entity"":false,""drift_progress"":0.447,""profile_id"":""57a69c63-75c4-4847-b2f8-7501da7cbaf6""}"
ad2b4108-61e1-4dfc-994b-59301f497589,iot-0016,iot_device,2026-01-10T06:12:23.128711Z,10.30.0.16,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/device-shadow,certificate,39.084,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0016-fingerprint,success,manufacturing,medium,6846,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""1089f114-1923-4010-9de9-b35e3db12d90""}"
bd4b2063-130a-42bc-a320-0db68773745b,svc-0009,service_account,2026-01-10T06:14:42.355841Z,10.20.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/service-registry,service_token,126.821,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0009-runtime,success,platform,medium,18992,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""e3521ff0-6aba-4796-a0fe-2d67f7fa9e0b""}"
6b1d0359-6073-48b8-bfbf-6e24302b071a,edge-0012,edge_device,2026-01-10T06:24:36.059629Z,10.40.0.12,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",edge/maintenance,certificate,35.708,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0012-fingerprint,success,manufacturing,medium,2735,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""0f7bf05f-5c02-492b-af2a-8d1d12fef958""}"
56a3803b-a78d-4a3e-a292-4a1269f5bd31,iot-0018,iot_device,2026-01-10T06:28:06.299645Z,10.30.0.18,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/firmware-status,certificate,69.293,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0018-fingerprint,success,manufacturing,medium,6739,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""66351f2e-d45f-4c74-99c9-6502b9f8d9e0""}"
24799db9-289e-43ec-94c7-eef86f6d8c4c,iot-0015,iot_device,2026-01-10T06:28:32.449951Z,10.30.0.15,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/device-shadow,certificate,20.148,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0015-fingerprint,success,manufacturing,medium,5406,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""1e9ed61f-ece9-42fe-96db-4923f6dc52f8""}"
6af19b7c-9e5c-44ac-85f5-296efaab3608,svc-0001,service_account,2026-01-10T06:28:33.594757Z,10.20.0.1,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",platform/message-bus,service_token,257.623,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",drift-svc-0001-device,success,platform,medium,36982,,1.0,"{""behavior_phase"":""concept_drift"",""cold_start_entity"":false,""drift_progress"":0.4507,""profile_id"":""17c0db99-7361-4649-b2dd-9b3fe4667f94""}"
2f8a7796-7ce7-4b14-ace7-367b91568b36,iot-0018,iot_device,2026-01-10T06:33:32.837440Z,10.30.0.18,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/telemetry-ingest,certificate,46.885,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0018-fingerprint,success,manufacturing,medium,6015,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""66351f2e-d45f-4c74-99c9-6502b9f8d9e0""}"
98b0c276-3048-42ca-b905-5f6726a47443,svc-0007,service_account,2026-01-10T06:41:55.439714Z,10.20.0.7,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",platform/message-bus,certificate,125.598,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0007-runtime,success,platform,medium,59078,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""0c7d5a12-f3eb-496a-9abe-1894a8e0dbc0""}"
b7ca3f3c-c6ae-4bee-a926-d8fc25fed841,svc-0008,service_account,2026-01-10T06:49:37.681739Z,10.20.0.8,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/message-bus,service_token,160.162,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0008-runtime,success,platform,medium,15266,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""a504735a-4430-4000-aae2-fa8afdc553b3""}"
4d8ff7e7-2203-49f5-8a35-f6ef817eed27,iot-0005,iot_device,2026-01-10T06:51:21.922271Z,10.30.0.5,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/device-shadow,certificate,55.901,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0005-fingerprint,success,manufacturing,medium,1012,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""ad1b6951-7002-4d05-95e9-e365ea105bdf""}"
6974bc94-df14-4158-9a76-3164c3c11a2a,user-0024,user,2026-01-10T07:01:44.331633Z,10.10.0.24,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",hr/recruiting,sso,3219.5,"[""authenticate"",""open"",""read"",""logout""]",user-0024-laptop,success,human-resources,medium,48160,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""c096605b-244a-4e9b-9e32-ef98bea45e73""}"
19c83686-5aa4-421c-89aa-b21066c21223,edge-0008,edge_device,2026-01-10T07:02:04.194395Z,10.40.0.8,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",edge/telemetry-relay,certificate,46.461,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0008-fingerprint,success,manufacturing,medium,2950,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""2d4e0f36-1073-4d8c-b672-498c397d4307""}"
c9cece30-e497-4fe4-a236-9897e8ba4d3a,edge-0002,edge_device,2026-01-10T07:05:14.134173Z,10.40.0.2,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/site-gateway,certificate,81.972,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0002-fingerprint,success,manufacturing,medium,26349,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""acb76327-8380-41c8-9eb2-fa86950b3c9f""}"
207b9178-7b01-4a28-be0e-a6c970366148,edge-0009,edge_device,2026-01-10T07:08:13.461054Z,10.40.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",edge/configuration,certificate,64.523,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0009-fingerprint,success,manufacturing,medium,29699,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""22a79fbd-d6c5-45fc-a018-e20998bb3d70""}"
c9e85fd0-85c5-4264-80d5-b1e40ef07fe6,iot-0017,iot_device,2026-01-10T07:12:40.154628Z,10.30.0.17,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",iot/device-shadow,certificate,74.594,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0017-fingerprint,success,manufacturing,medium,3661,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""88fa6c80-e6a0-4289-8f0b-2e76e8ed9402""}"
a9cc7a87-d24f-47bc-91cc-fbe012e4872e,svc-0012,service_account,2026-01-10T07:15:20.382818Z,10.20.0.12,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",platform/service-registry,certificate,226.391,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0012-runtime,success,platform,medium,18734,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""cf15e185-da96-447a-909a-8aef0907e4b9""}"
8b1ec77f-e348-48c5-8c3a-162ea8320240,iot-0023,iot_device,2026-01-10T07:28:45.123769Z,10.30.0.23,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",iot/device-shadow,certificate,4.075,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0023-fingerprint,success,manufacturing,medium,5777,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""34db1c68-8121-4476-9bf0-2215477ce334""}"
e87e4504-bcb0-4bf6-bb88-04f17decd732,iot-0022,iot_device,2026-01-10T07:36:46.277727Z,10.30.0.22,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",iot/device-shadow,certificate,16.786,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0022-fingerprint,success,manufacturing,medium,7270,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""c70750e3-3b96-467a-9b3c-9335abd3f9b4""}"
30e8a2fc-0b9d-4e55-8bf2-6e807a2e5d1a,edge-0009,edge_device,2026-01-10T07:42:08.825292Z,10.40.0.9,"{""city"":""Bengaluru"",""country_code"":""IN"",""latitude"":12.9716,""longitude"":77.5946}",edge/site-gateway,certificate,61.514,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0009-fingerprint,success,manufacturing,medium,13271,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""22a79fbd-d6c5-45fc-a018-e20998bb3d70""}"
260143bf-8eb8-4320-bdc0-2cc4f065fd3b,edge-0006,edge_device,2026-01-10T07:42:57.999880Z,10.40.0.6,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/site-gateway,certificate,35.039,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0006-fingerprint,success,manufacturing,medium,12318,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""dc82dd4a-6314-4244-931b-c169022c49b7""}"
013c7048-149a-4e6f-b0db-66b5077ad000,svc-0007,service_account,2026-01-10T07:49:06.818984Z,10.20.0.7,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",platform/service-registry,service_token,259.394,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0007-runtime,success,platform,medium,10574,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""0c7d5a12-f3eb-496a-9abe-1894a8e0dbc0""}"
26cfa0c2-ed51-48d5-845b-3b3aacfaa663,iot-0024,iot_device,2026-01-10T07:56:15.795461Z,10.30.0.24,"{""city"":""Chennai"",""country_code"":""IN"",""latitude"":13.0827,""longitude"":80.2707}",iot/telemetry-ingest,certificate,69.213,"[""authenticate_certificate"",""publish_telemetry"",""heartbeat""]",iot-0024-fingerprint,success,manufacturing,medium,1933,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""250a5cde-db23-4108-98be-014ad28335c5""}"
b20837c6-35c8-4d7a-9e3e-9df7ecfee8e3,edge-0010,edge_device,2026-01-10T08:09:07.766241Z,10.40.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",edge/maintenance,certificate,7.472,"[""authenticate_certificate"",""sync"",""publish_batch"",""heartbeat""]",edge-0010-fingerprint,success,manufacturing,medium,4355,,1.0,"{""behavior_phase"":""concept_drift"",""cold_start_entity"":false,""drift_progress"":0.4729,""profile_id"":""3c93fa8b-61ad-48b8-a8a3-844b34c567a5""}"
5537b540-82a2-45fd-a49e-9e4366f3dcff,svc-0003,service_account,2026-01-10T08:16:55.551279Z,10.20.0.3,"{""city"":""Pune"",""country_code"":""IN"",""latitude"":18.5204,""longitude"":73.8567}",platform/message-bus,service_token,102.441,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0003-runtime,success,platform,medium,6642,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":true,""drift_progress"":0.0,""profile_id"":""b9b60cb7-f98a-4692-9dc8-3d6d8c227eae""}"
596aedde-be7e-46fd-95b7-e8a8f8ce7e33,svc-0010,service_account,2026-01-10T08:17:42.593894Z,10.20.0.10,"{""city"":""Hyderabad"",""country_code"":""IN"",""latitude"":17.385,""longitude"":78.4867}",platform/message-bus,certificate,246.61,"[""token_exchange"",""read_config"",""write_metric"",""commit""]",svc-0010-runtime,success,platform,medium,17739,,1.0,"{""behavior_phase"":""stable"",""cold_start_entity"":false,""drift_progress"":0.0,""profile_id"":""14fbcf36-aa82-4e4b-9733-5c5c5bb54bda""}"
